postcode,latitude,longitude
PE6 8DD,52.683726,-0.316194
PE7 1AT,52.558054,-0.127684
PE7 3JL,52.516866,-0.251101
PE7 8DR,52.539024,-0.263624
PE8 4JA,52.485583,-0.472297
PE8 6PL,52.578837,-0.421712
PE9 1YA,52.656186,-0.46778
PL1 3BS,50.364695,-4.149325
PL1 3JF,50.370562,-4.155762
PL1 4JZ,50.369991,-4.167875
PL1 5BZ,50.376062,-4.146265
PL11 2TB,50.375703,-4.22493
PL12 4BU,50.40735,-4.214351
PL12 5LH,50.395352,-4.305699
PL12 6DL,50.40973,-4.220891
PL13 1HA,50.356813,-4.455308
PL14 3XA,50.460716,-4.451958
PL14 4AQ,50.453685,-4.465986
PL15 9HH,50.627668,-4.360007
PL17 7AW,50.503476,-4.320073
PL19 8BU,50.546904,-4.150401
PL19 9FD,50.545824,-4.145976
PL2 1JR,50.3839,-4.177328
PL2 3HY,50.387979,-4.160899
PL2 3PR,50.393672,-4.14782
PL20 6AS,50.491344,-4.082824
PL21 0QL,50.348432,-3.888165
PL22 0EF,50.407802,-4.668786
PL23 1DT,50.337915,-4.635394
PL24 2JL,50.356439,-4.713217
PL25 3EF,50.344281,-4.760288
PL26 6UE,50.270644,-4.788601
PL26 7RL,50.340259,-4.890984
PL26 8JF,50.409231,-4.833105
PL27 7BS,50.514816,-4.835729
PL29 3TR,50.589808,-4.824594
PL3 4DP,50.378988,-4.166779
PL31 2JJ,50.471929,-4.720038
PL32 9YT,50.624027,-4.676789
PL35 0BG,50.683967,-4.69177
PL4 0BZ,50.368649,-4.122853
PL4 7DL,50.382512,-4.131575
PL4 9BH,50.37266,-4.128292
PL4 9BL,50.373198,-4.127909
PL5 1PL,50.404911,-4.188552
PL5 3BP,50.410582,-4.139943
PL5 3JB,50.40863,-4.134098
PL5 3PY,50.411256,-4.159425
PL5 4DU,50.417443,-4.150289
PL6 6DX,50.427678,-4.133137
PL6 6PH,50.42747,-4.115078
PL6 8UF,50.40838,-4.095926
PL7 1AD,50.386248,-4.052653
PL8 2EA,50.348554,-3.997795
PL9 0BE,50.32186,-4.072566
PL9 9BN,50.356823,-4.085983
PL9 9DL,50.358939,-4.095355
PO1 1EA,50.801794,-1.088832
PO1 2GJ,50.797772,-1.091961
PO1 4JT,50.804895,-1.078356
PO10 7DD,50.848392,-0.937393
PO10 8JH,50.84492,-0.903214
PO11 9AP,50.789794,-0.976476
PO11 9AP,50.789794,-0.976476
PO12 3JP,50.800579,-1.143034
PO12 3PW,50.793062,-1.148081
PO13 0HR,50.827974,-1.174736
PO13 9JG,50.80273,-1.201845
PO13 9SP,50.812837,-1.174363
PO14 2JP,50.825008,-1.215422
PO15 6JF,50.86006,-1.209692
PO15 6QA,50.859732,-1.205575
PO15 7FJ,50.879287,-1.23835
PO16 7ER,50.853822,-1.17634
PO16 9AD,50.84404,-1.133305
PO16 9TU,50.846466,-1.126827
PO17 5GU,50.90463,-1.187633
PO19 1RW,50.837059,-0.78328
PO19 1XT,50.832176,-0.77643
PO19 3DT,50.838937,-0.78752
PO19 5RH,50.853385,-0.781051
PO2 8AL,50.812876,-1.080952
PO2 8HP,50.815744,-1.08196
PO20 0QG,50.733269,-0.791781
PO20 2HS,50.851023,-0.71845
PO20 3RP,50.841375,-0.657769
PO20 8BH,50.770006,-0.87449
PO21 1UT,50.783629,-0.67724
PO21 2UW,50.786664,-0.693582
PO21 4JB,50.781766,-0.718202
PO21 5SB,50.788299,-0.701481
PO22 6DH,50.794855,-0.629205
PO22 9TD,50.798078,-0.681801
PO3 5AF,50.812641,-1.065002
PO3 6BH,50.806345,-1.061523
PO30 1NR,50.691608,-1.312092
PO30 1PR,50.697239,-1.298686
PO31 7ER,50.75145,-1.302115
PO32 6RP,50.757449,-1.28618
PO33 1LP,50.727185,-1.151489
PO33 1UG,50.698698,-1.109209
PO33 2EH,50.731943,-1.158697
PO33 2QG,50.726904,-1.16613
PO36 9GA,50.650525,-1.162207
PO38 1EZ,50.594548,-1.203791
PO38 2BN,50.587616,-1.287022
PO40 9DT,50.68148,-1.524313
PO5 1AT,50.796551,-1.080505
PO5 2PW,50.783203,-1.07793
PO5 3ND,50.785331,-1.092485
PO6 1PA,50.846475,-1.04657
PO6 3AW,50.843867,-1.068781
PO7 6NR,50.904409,-1.067347
PO7 7AH,50.878251,-1.035063
PO8 0BN,50.914999,-0.996932
PO8 0QL,50.935435,-1.000792
PO8 8DL,50.893875,-1.018159
PO8 8XL,50.897729,-1.016701
PO9 1DQ,50.850232,-0.990593
PO9 2AQ,50.851067,-0.978019
PO9 2AT,50.851067,-0.978019
PO9 3HN,50.862886,-0.999104
PO9 6BN,50.891328,-0.958812
PR1 0AD,53.750297,-2.728759
PR1 0SR,53.747433,-2.729589
PR1 3NA,53.754618,-2.700719
PR1 3RG,53.756977,-2.693948
PR1 5AF,53.776145,-2.688407
PR1 5NE,53.763937,-2.680483
PR1 6LL,53.769881,-2.691248
PR1 6LL,53.769881,-2.691248
PR1 6YA,53.770309,-2.686837
PR1 8DN,53.754455,-2.714363
PR1 9BX,53.735866,-2.72392
PR2 1HY,53.769732,-2.735957
PR2 1JR,53.77018,-2.739045
PR2 2JJ,53.770173,-2.727014
PR2 6NH,53.770747,-2.657277
PR2 6RD,53.776802,-2.661013
PR2 9QB,53.787303,-2.711962
PR2 9TH,53.791322,-2.71516
PR25 1HR,53.689645,-2.709316
PR25 1HR,53.689645,-2.709316
PR25 1HR,53.689645,-2.709316
PR25 2EB,53.690542,-2.694123
PR25 2TD,53.695314,-2.696068
PR26 7XL,53.690398,-2.726835
PR26 9HJ,53.662028,-2.772563
PR3 0ZA,53.855172,-2.867913
PR3 1PB,53.897295,-2.783103
PR3 3AP,53.827609,-2.608242
PR3 3JJ,53.831528,-2.602723
PR4 2DL,53.782031,-2.878541
PR4 2SE,53.783476,-2.871258
PR4 4LU,53.724232,-2.743528
PR4 5AB,53.725648,-2.790431
PR4 5HA,53.727756,-2.780194
PR4 6UJ,53.679267,-2.832997
PR5 4AY,53.748112,-2.672299
PR5 5AB,53.727502,-2.688037
PR5 6JD,53.730399,-2.663635
PR5 6PE,53.733794,-2.662551
PR5 8ES,53.711845,-2.637325
PR6 7EH,53.709578,-2.640942
PR6 7PY,53.693744,-2.638762
PR6 8UA,53.692491,-2.556663
PR6 9NW,53.618561,-2.596009
PR6 9PY,53.615297,-2.598459
PR7 1HR,53.653726,-2.635888
PR7 2AD,53.650664,-2.633893
PR7 2DH,53.650323,-2.635371
PR7 2EJ,53.651345,-2.632451
PR7 2TH,53.652566,-2.636222
PR7 5EN,53.619715,-2.662501
PR7 6AH,53.669016,-2.676899
PR7 7HZ,53.678394,-2.658003
PR8 2AD,53.637172,-3.012755
PR8 3HW,53.602403,-3.03882
PR8 3LB,53.601203,-3.036526
PR8 4DB,53.629265,-3.011356
PR8 4PR,53.618829,-3.012209
PR8 6PG,53.638741,-2.990435
PR8 6PL,53.640302,-2.983471
PR8 6RG,53.631816,-2.98353
PR9 0TZ,53.646916,-2.995455
PR9 7EG,53.650008,-2.97819
PR9 7LT,53.661789,-2.965053
PR9 9XL,53.671433,-2.963125
PR9 9XP,53.671946,-2.963046
RG1 4SJ,51.451368,-0.967864
RG1 5BS,51.451692,-0.959862
RG1 5PG,51.448734,-0.951784
RG1 7JE,51.455592,-0.981946
RG1 7QA,51.454809,-0.975896
RG1 7XD,51.453949,-0.982423
RG1 7XG,51.452326,-0.982811
RG10 8BP,51.501473,-0.862244
RG10 9JA,51.481804,-0.862762
RG12 0TH,51.395919,-0.736934
RG12 1LH,51.417222,-0.752897
RG12 7BB,51.405543,-0.753965
RG12 7WW,51.390839,-0.75199
RG12 8WY,51.398661,-0.770726
RG12 9LH,51.409204,-0.733923
RG12 9PG,51.41381,-0.745846
RG14 1JU,51.405796,-1.327818
RG14 7DF,51.382274,-1.335762
RG14 7LW,51.395553,-1.323251
RG17 0HY,51.415579,-1.517773
RG17 8PS,51.504044,-1.52583
RG17 9UX,51.398986,-1.446174
RG18 3HD,51.404018,-1.26237
RG19 4YF,51.396133,-1.244202
RG2 0AR,51.443732,-0.967755
RG2 7HE,51.440401,-0.954075
RG2 7SZ,51.436181,-0.967033
RG2 9EH,51.404885,-0.94636
RG20 5QX,51.326264,-1.246599
RG20 8UY,51.463442,-1.312402
RG21 7AN,51.267188,-1.086347
RG21 7AP,51.267215,-1.086347
RG22 4EH,51.245028,-1.114058
RG24 8ND,51.288808,-1.058321
RG24 9DT,51.280712,-1.08407
RG26 4ER,51.357024,-1.145535
RG26 5BH,51.331436,-1.066893
RG27 8QJ,51.306553,-0.901787
RG28 7AE,51.230272,-1.340372
RG29 1JY,51.254544,-0.94103
RG30 1AT,51.455835,-0.992554
RG30 1HG,51.460244,-1.009788
RG30 6BW,51.460296,-1.025635
RG31 5PP,51.461233,-1.042269
RG31 5PR,51.460403,-1.04197
RG4 7SS,51.470982,-0.973389
RG4 8RA,51.483584,-0.972861
RG4 9SW,51.515603,-0.982114
RG40 1PH,51.417902,-0.824887
RG40 1XS,51.411718,-0.831369
RG40 3RG,51.375172,-0.858066
RG41 3DR,51.413312,-0.854411
RG42 5JG,51.434237,-0.792675
RG45 6JL,51.370386,-0.802731
RG5 4JA,51.453485,-0.904023
RG5 4UX,51.454972,-0.8851
RG6 1JS,51.44539,-0.934032
RG6 7HG,51.432881,-0.911349
RG7 1QY,51.378289,-0.958531
RG7 3SQ,51.377595,-1.068541
RG7 5AS,51.438261,-1.080703
RG7 6NS,51.425877,-1.17086
RG8 0PR,51.534344,-1.07701
RG8 7DP,51.486093,-1.085905
RG9 2DR,51.53874,-0.907912
RG9 2DR,51.53874,-0.907912
RG9 5AJ,51.576283,-0.991886
RH1 1DT,51.241163,-0.175174
RH1 1EB,51.240416,-0.175734
RH1 2NP,51.25229,-0.153207
RH1 3PN,51.259819,-0.146361
RH1 6EY,51.230955,-0.171639
RH10 1LL,51.117364,-0.166439
RH10 4HY,51.122557,-0.077621
RH10 5BW,51.103758,-0.184943
RH10 6JN,51.107082,-0.172546
RH10 6TE,51.102316,-0.194559
RH10 7DX,51.118813,-0.156409
RH10 7QH,51.10739,-0.153421
RH11 0BF,51.121212,-0.211928
RH11 0NF,51.125723,-0.212611
RH11 7TF,51.126566,-0.196029
RH11 8TY,51.107334,-0.21648
RH11 8XT,51.104195,-0.223311
RH11 9JA,51.096335,-0.203875
RH12 1AT,51.065411,-0.328342
RH12 1BG,51.064354,-0.327381
RH12 1PJ,51.062192,-0.332753
RH12 1UD,51.061032,-0.335963
RH12 3HB,51.090073,-0.450643
RH12 5JL,51.08383,-0.30035
RH13 8DN,50.989053,-0.273407
RH13 9HQ,51.023691,-0.350376
RH14 0SU,51.072644,-0.515744
RH14 9QZ,51.024981,-0.445798
RH15 0EF,50.952843,-0.121708
RH15 9BS,50.955587,-0.135481
RH15 9XN,50.962136,-0.151765
RH16 2HX,51.013024,-0.08174
RH16 3BB,51.000679,-0.103899
RH16 3TG,50.996531,-0.081209
RH16 4BN,51.000201,-0.116085
RH17 5BQ,51.009425,-0.136629
RH17 6HB,51.060269,-0.201476
RH18 5AQ,51.097035,0.032866
RH19 3GW,51.131681,-0.013038
RH2 9HG,51.241304,-0.208192
RH20 1FG,50.961138,-0.509104
RH20 4FR,50.918032,-0.458843
RH3 7NJ,51.22127,-0.283307
RH4 1SD,51.234788,-0.324402
RH4 2QR,51.228526,-0.335515
RH5 5EN,51.150448,-0.322943
RH6 7AD,51.173238,-0.165912
RH6 7DG,51.172822,-0.166112
RH6 9PT,51.171722,-0.118564
RH7 6ER,51.173389,-0.017497
RH8 0BQ,51.257686,0.000099
RH9 8DY,51.24643,-0.066728
RM1 2SB,51.572553,0.192379
RM1 3DQ,51.580341,0.181741
RM1 3LS,51.578986,0.187519
RM1 4QJ,51.586182,0.173372
RM10 7DF,51.560662,0.151208
RM10 7YU,51.551343,0.158311
RM10 7YU,51.551343,0.158311
RM10 8EJ,51.545122,0.160037
RM10 9AT,51.529574,0.157542
RM10 9HU,51.535187,0.152165
RM10 9HU,51.535187,0.152165
RM10 9RR,51.540066,0.156711
RM11 1XA,51.566748,0.219009
RM11 1XA,51.566748,0.219009
RM11 3SZ,51.561113,0.228776
RM11 3XT,51.561554,0.223589
RM12 4EQ,51.552912,0.190596
RM12 4LF,51.55632,0.219281
RM12 5HX,51.544123,0.19603
RM12 5NJ,51.542635,0.200921
RM12 5PA,51.547281,0.204072
RM12 6PL,51.558957,0.235279
RM13 7UP,51.531935,0.186418
RM13 7XJ,51.531228,0.191171
RM13 9AB,51.519362,0.197074
RM13 9QU,51.527175,0.213971
RM14 1BJ,51.562618,0.263421
RM14 1RG,51.568865,0.265291
RM14 2YN,51.5495,0.247322
RM14 3DH,51.556732,0.254733
RM15 4AD,51.49852,0.257536
RM15 5GN,51.50931,0.281244
RM15 5LP,51.508244,0.282862
RM15 5SZ,51.507882,0.284011
RM15 6PR,51.524057,0.296556
RM16 2AP,51.497621,0.329172
RM16 3ET,51.511049,0.366406
RM16 6RS,51.490115,0.303997
RM17 5EZ,51.479879,0.325949
RM17 5HB,51.480258,0.328114
RM17 5JY,51.480703,0.327906
RM17 5NS,51.486275,0.338028
RM17 6DB,51.479903,0.330602
RM17 6HU,51.47509,0.322566
RM17 6NB,51.477404,0.323317
RM17 6SP,51.476703,0.334586
RM18 7QA,51.461724,0.357491
RM18 7RB,51.463094,0.363076
RM18 7RJ,51.462932,0.362131
RM18 8EB,51.460987,0.366125
RM18 8SD,51.48007,0.415644
RM19 1SX,51.489743,0.235437
RM2 5SU,51.574468,0.204043
RM3 0DR,51.595328,0.232746
RM3 0FE,51.593184,0.225699
RM3 0PT,51.592339,0.233898
RM3 7JJ,51.600308,0.210579
RM3 7JJ,51.600308,0.210579
RM3 9PD,51.605723,0.232822
RM3 9SU,51.606266,0.224895
RM3 9SU,51.606266,0.224895
RM3 9SU,51.606266,0.224895
RM3 9SU,51.606266,0.224895
RM4 1UH,51.653631,0.12458
RM5 3PJ,51.600118,0.164796
RM5 3QL,51.601712,0.164164
RM6 4AF,51.57356,0.124916
RM6 4YU,51.576472,0.12254
RM6 5LL,51.584644,0.137039
RM6 6RT,51.573716,0.140105
RM6 6RT,51.573716,0.140105
RM7 0PX,51.56542,0.177619
RM7 0XR,51.560718,0.175968
RM7 0XR,51.560718,0.175968
RM7 8BU,51.582916,0.164714
RM8 1BX,51.561295,0.133751
RM8 2AJ,51.551395,0.115343
RM8 2EQ,51.545355,0.122606
RM8 2LD,51.545702,0.117863
RM8 3HP,51.559363,0.141076
RM8 3RH,51.553077,0.130712
RM8 3XU,51.561005,0.124489
RM9 4SR,51.538886,0.125595
RM9 5AS,51.547021,0.146742
RM9 5TT,51.553315,0.14235
RM9 6EA,51.537112,0.133341
RM9 6EA,51.537112,0.133341
RM9 6HT,51.539756,0.143213
S1 2PJ,53.38196,-1.466618
S1 2PJ,53.38196,-1.466618
S10 1GN,53.38366,-1.502259
S10 5BU,53.378235,-1.505583
S10 5ND,53.378829,-1.518806
S10 5PN,53.380573,-1.521086
S11 7AB,53.367744,-1.511627
S11 7BJ,53.363853,-1.510002
S11 7EJ,53.368127,-1.526606
S11 7PL,53.359728,-1.514423
S11 8AN,53.367063,-1.482299
S11 8HN,53.370493,-1.483595
S11 9AL,53.363116,-1.494834
S12 2LJ,53.345562,-1.425314
S12 3BP,53.340317,-1.396985
S12 3DZ,53.347684,-1.417896
S12 3GH,53.342996,-1.420724
S13 7LY,53.357653,-1.372039
S13 8NA,53.360958,-1.408504
S13 9BZ,53.371708,-1.383405
S14 1PQ,53.356551,-1.451325
S17 4DR,53.316325,-1.531066
S18 1PY,53.302357,-1.475044
S18 2EJ,53.305662,-1.458311
S18 8QY,53.304986,-1.488541
S2 1QU,53.373705,-1.42716
S2 1SL,53.368425,-1.420859
S2 2AG,53.358385,-1.439581
S2 2TD,53.378576,-1.455657
S2 3AJ,53.358494,-1.461517
S2 3TA,53.363621,-1.448439
S2 4UJ,53.366594,-1.471815
S2 5FX,53.374943,-1.441829
S20 1HQ,53.337895,-1.340221
S20 5BQ,53.325238,-1.364873
S20 6PD,53.338682,-1.376087
S20 7HZ,53.342881,-1.354473
S21 1DX,53.325027,-1.321457
S21 3TY,53.294997,-1.324797
S21 4BZ,53.307676,-1.355258
S25 4DB,53.357202,-1.223599
S26 4WD,53.362997,-1.317097
S26 6QU,53.339284,-1.270122
S3 7QP,53.380323,-1.482709
S3 7SF,53.379509,-1.477593
S3 9DA,53.393363,-1.459769
S3 9DL,53.399239,-1.46532
S3 9LB,53.390849,-1.460478
S32 5QH,53.284081,-1.673925
S33 6RJ,53.348845,-1.747926
S35 0FW,53.435165,-1.543083
S35 1RN,53.459173,-1.479041
S35 8NX,53.438313,-1.496578
S35 9XQ,53.444839,-1.465501
S35 9XQ,53.444839,-1.465501
S36 1BX,53.482334,-1.594911
S36 2RA,53.480193,-1.57834
S36 6BR,53.523565,-1.630732
S36 6DY,53.52582,-1.628194
S4 8AN,53.406424,-1.434724
S4 8GB,53.407238,-1.447214
S40 1LE,53.238032,-1.433573
S40 2AB,53.233969,-1.43962
S40 2HP,53.21967,-1.436077
S40 3PY,53.231374,-1.467337
S40 4AA,53.238232,-1.43778
S41 8DU,53.256108,-1.450706
S41 8NA,53.260996,-1.431065
S42 5LH,53.180152,-1.387829
S42 5ND,53.184311,-1.387727
S42 6PX,53.200934,-1.437055
S43 1DD,53.257848,-1.396121
S43 1JG,53.257173,-1.395708
S43 4PL,53.27774,-1.265531
S43 4TY,53.289528,-1.284471
S44 6DE,53.230289,-1.288663
S44 6DF,53.230761,-1.286529
S44 6PP,53.229627,-1.293753
S45 0BA,53.166526,-1.471058
S45 9NG,53.168084,-1.412206
S45 9NR,53.167483,-1.414353
S5 0QJ,53.425089,-1.45693
S5 0RG,53.430083,-1.440596
S5 6HH,53.417569,-1.445921
S5 7HD,53.413102,-1.46987
S5 7QB,53.419051,-1.477666
S5 7TW,53.421627,-1.46069
S5 8AL,53.422895,-1.470997
S5 8GS,53.42172,-1.487911
S6 1GA,53.429911,-1.501327
S6 1TT,53.419002,-1.515194
S6 3FT,53.389895,-1.486849
S6 3QW,53.393121,-1.492871
S6 3TN,53.392271,-1.502249
S6 4FA,53.409335,-1.507692
S6 4GQ,53.40514,-1.506024
S6 4JQ,53.402044,-1.503023
S60 3EW,53.417383,-1.332311
S60 4JW,53.418208,-1.319132
S60 5ND,53.407837,-1.380687
S60 5PW,53.384994,-1.354708
S61 1AH,53.431383,-1.378072
S61 2QP,53.458647,-1.432602
S61 4PT,53.453229,-1.370179
S61 4RB,53.452698,-1.371649
S62 6AE,53.457255,-1.338239
S62 6AW,53.455454,-1.342798
S62 6LW,53.459623,-1.344029
S63 0LT,53.546377,-1.309894
S63 7RA,53.502635,-1.345958
S63 9EH,53.52812,-1.310932
S63 9EH,53.52812,-1.310932
S63 9EH,53.52812,-1.310932
S64 0BY,53.494237,-1.279795
S64 0DB,53.494642,-1.281086
S64 5UP,53.47696,-1.307088
S64 8NB,53.487709,-1.314614
S65 1DA,53.429997,-1.352431
S65 1DA,53.429997,-1.352431
S65 1DA,53.429997,-1.352431
S65 1PW,53.435091,-1.348576
S65 1QY,53.43916,-1.341498
S66 1EU,53.420688,-1.280737
S66 2JQ,53.422252,-1.279671
S66 8JD,53.422231,-1.20365
S66 8JE,53.423549,-1.204348
S66 8JE,53.423549,-1.204348
S66 9LP,53.39421,-1.251934
S7 2DW,53.353454,-1.488728
S70 1QE,53.547084,-1.485977
S70 1XY,53.549879,-1.477568
S70 2LT,53.558165,-1.485631
S70 3NE,53.543072,-1.4569
S70 4NW,53.5464,-1.473444
S70 5NZ,53.529165,-1.460187
S70 6QW,53.5478,-1.506646
S71 1RY,53.579015,-1.482825
S71 2EQ,53.566608,-1.451888
S71 4QW,53.600005,-1.451018
S71 4RF,53.597926,-1.458313
S71 5PN,53.557711,-1.438538
S71 5PN,53.557711,-1.438538
S72 7NZ,53.573614,-1.378978
S72 7NZ,53.573614,-1.378978
S72 8SU,53.577865,-1.416845
S72 9HZ,53.594188,-1.382484
S73 0AJ,53.522177,-1.395719
S73 0DD,53.521897,-1.39892
S73 9JX,53.533866,-1.370689
S74 9AF,53.499821,-1.43772
S74 9AF,53.499821,-1.43772
S75 2AE,53.556704,-1.490827
S75 5HQ,53.586094,-1.530009
S75 6FH,53.587152,-1.509011
S8 0BJ,53.339102,-1.483117
S8 0RT,53.354257,-1.481026
S8 0SH,53.339926,-1.480299
S8 0YH,53.358255,-1.476411
S8 8DJ,53.323205,-1.464033
S8 9SG,53.358636,-1.465061
S80 1HP,53.301065,-1.123405
S80 2TR,53.296439,-1.110806
S80 4DY,53.260141,-1.223723
S80 4HA,53.262654,-1.215835
S81 0HH,53.319032,-1.106149
S9 1DJ,53.419405,-1.416316
S9 1WZ,53.411077,-1.397219
S9 4QH,53.384852,-1.408849
S9 5DH,53.388203,-1.410397
SE1 2BP,51.500708,-0.071144
SE1 4JW,51.496427,-0.093122
SE1 5TY,51.490453,-0.081246
SE1 6JP,51.495617,-0.101958
SE1 7RJ,51.500468,-0.113215
SE1 8EE,51.505364,-0.105775
SE10 0QN,51.493258,0.012038
SE10 8EX,51.47899,-0.009201
SE10 8NT,51.476194,-0.012448
SE10 8PA,51.473207,-0.013986
SE10 9GB,51.48607,0.008553
SE10 9UB,51.484797,0.004608
SE11 4HJ,51.490669,-0.106719
SE11 5NH,51.489884,-0.118949
SE11 6SP,51.495609,-0.112591
SE12 8NP,51.452782,0.009913
SE12 8NP,51.452782,0.009913
SE13 5PJ,51.458513,0.004522
SE13 6DQ,51.457758,-0.011071
SE13 6RN,51.449858,-0.005817
SE13 7SX,51.467393,-0.0222
SE14 5HD,51.474264,-0.047408
SE14 6LD,51.476288,-0.03191
SE14 6LD,51.476288,-0.03191
SE14 6TG,51.474535,-0.02709
SE14 6TJ,51.474883,-0.02749
SE15 2UA,51.475098,-0.064017
SE15 3LY,51.464088,-0.057921
SE15 4NT,51.466741,-0.067436
SE15 4PU,51.467864,-0.074257
SE15 5LJ,51.47455,-0.075548
SE15 5LJ,51.47455,-0.075548
SE15 5SL,51.474157,-0.06645
SE15 6NR,51.485672,-0.074414
SE16 2PE,51.492403,-0.049601
SE16 3HA,51.485967,-0.063369
SE16 4BL,51.497007,-0.069128
SE16 4BL,51.497007,-0.069128
SE16 7JX,51.501007,-0.050643
SE17 2EL,51.486543,-0.088305
SE17 2SX,51.490129,-0.082452
SE17 3DW,51.487447,-0.097789
SE18 1AH,51.487247,0.086344
SE18 1BB,51.48595,0.092003
SE18 1ES,51.488171,0.094533
SE18 1SE,51.487514,0.092621
SE18 3EP,51.481107,0.072596
SE18 3PS,51.479133,0.066256
SE18 5TE,51.490321,0.058438
SE18 6AB,51.490359,0.068566
SE18 6PZ,51.49221,0.061519
SE18 6TE,51.493492,0.073476
SE18 7LU,51.487385,0.079595
SE18 7QU,51.482736,0.083114
SE19 2DF,51.40953,-0.080922
SE19 2NT,51.413308,-0.08482
SE19 3NY,51.422719,-0.098367
SE2 0ER,51.487796,0.107443
SE2 9AT,51.497094,0.11653
SE2 9LH,51.496518,0.122454
SE20 7AB,51.409831,-0.057716
SE20 8QA,51.41277,-0.06418
SE20 8QA,51.41277,-0.06418
SE20 8TJ,51.409203,-0.062142
SE21 8AU,51.430298,-0.086094
SE21 8AU,51.430298,-0.086094
SE21 8SZ,51.436586,-0.091201
SE22 0SQ,51.453616,-0.061543
SE22 8EY,51.459235,-0.080511
SE22 8JN,51.448369,-0.073221
SE22 8LY,51.450741,-0.07647
SE22 9EP,51.455454,-0.072088
SE22 9QU,51.46061,-0.066803
SE23 1HU,51.442387,-0.041113
SE23 2JF,51.435469,-0.043625
SE23 2SG,51.438421,-0.036776
SE24 0AU,51.465549,-0.100485
SE24 9AE,51.448786,-0.101541
SE24 9HJ,51.451506,-0.096232
SE24 9QP,51.455628,-0.099256
SE25 4QB,51.392418,-0.066761
SE25 5NT,51.392933,-0.067504
SE25 5NT,51.392933,-0.067504
SE25 5QA,51.390012,-0.088969
SE25 6BY,51.403169,-0.080772
SE26 4TH,51.429181,-0.039215
SE26 6JQ,51.430522,-0.063327
SE27 0DF,51.432761,-0.105975
SE27 9AW,51.437861,-0.106026
SE28 0NY,51.498473,0.090299
SE28 8BE,51.505644,0.109463
SE3 0EN,51.469221,0.025062
SE3 7HB,51.478134,0.019797
SE3 9RT,51.462503,0.009418
SE4 2NH,51.468737,-0.040618
SE5 7AF,51.474618,-0.093445
SE5 7AQ,51.475826,-0.092642
SE5 7RF,51.474546,-0.084171
SE5 7RF,51.474546,-0.084171
SE5 9NS,51.469672,-0.09575
SE6 1AT,51.444864,-0.007733
SE6 1RB,51.44011,-0.002112
SE6 4JH,51.449319,-0.018045
SE6 4JH,51.449319,-0.018045
SE7 8TX,51.483908,0.038949
SE8 3QH,51.490256,-0.035227
SE8 4BG,51.476334,-0.031433
SE8 5DA,51.481876,-0.030503
SE9 3JD,51.432081,0.059139
SE9 3PT,51.434495,0.074199
SE9 5DQ,51.449946,0.053714
SE9 5DQ,51.449946,0.053714
SE9 6ER,51.454706,0.049463
SG1 1LQ,51.904195,-0.183111
SG1 2JW,51.913063,-0.221638
SG1 3HT,51.907372,-0.206096
SG1 3QA,51.913274,-0.204612
SG10 6DE,51.848734,0.070828
SG11 1TF,51.888296,0.019374
SG12 9EF,51.812554,-0.033658
SG12 9FT,51.810858,-0.033995
SG14 1HZ,51.796268,-0.081701
SG14 1JA,51.796729,-0.082307
SG14 3SY,51.8593,-0.115779
SG16 6JJ,52.006602,-0.311771
SG17 5FS,52.034788,-0.321707
SG18 0RA,52.088595,-0.259537
SG18 8DJ,52.084136,-0.264512
SG19 1JQ,52.130019,-0.287174
SG19 2QS,52.127186,-0.212813
SG2 9QZ,51.890799,-0.167642
SG3 6ER,51.865785,-0.180539
SG4 8AG,51.875838,-0.279032
SG4 9TH,51.948815,-0.274712
SG5 1DJ,51.948699,-0.275479
SG5 1LH,51.951529,-0.277038
SG5 1LL,51.952833,-0.275902
SG5 4HB,52.017132,-0.235113
SG6 3BJ,51.980407,-0.225344
SG6 3JW,51.972342,-0.225998
SG6 4TS,51.980882,-0.22942
SG6 4UB,51.982498,-0.225089
SG7 5PY,52.042348,-0.156325
SG7 6BP,51.985277,-0.183588
SG8 5PT,52.058519,-0.021504
SG8 6BX,52.080651,0.020092
SG8 7BS,52.048757,-0.020739
SK1 2EX,53.418398,-2.142795
SK10 5JH,53.296324,-2.107533
SK11 6JL,53.257964,-2.12262
SK11 6JL,53.257964,-2.12262
SK11 6JL,53.257964,-2.12262
SK11 6JL,53.257964,-2.12262
SK11 6JL,53.257964,-2.12262
SK11 6JL,53.257964,-2.12262
SK11 6JL,53.257964,-2.12262
SK11 9BS,53.272506,-2.282421
SK13 1DJ,53.463477,-1.970063
SK13 6EQ,53.447138,-1.9809
SK13 6NN,53.43954,-1.969041
SK13 7DE,53.445062,-1.94969
SK13 8PS,53.443952,-1.945172
SK14 1AT,53.452136,-2.081215
SK14 1JY,53.446746,-2.076116
SK14 2AH,53.452631,-2.080237
SK14 2AQ,53.45264,-2.079951
SK14 3EH,53.450228,-2.027456
SK14 6LA,53.458105,-2.011
SK14 8LN,53.46187,-1.994509
SK15 1RZ,53.481452,-2.059105
SK15 2AE,53.484571,-2.058251
SK15 2AU,53.484668,-2.059094
SK15 2PT,53.484945,-2.046286
SK15 3BJ,53.492265,-2.034282
SK16 4DB,53.476538,-2.083416
SK16 4JZ,53.478589,-2.093455
SK16 4LD,53.478374,-2.092973
SK17 0AQ,53.142542,-1.810816
SK17 6JP,53.254016,-1.918031
SK17 9AY,53.255123,-1.920787
